Transaction_ID,InvoiceDate,epochtime
555738,6/7/11 9:44,1307439840
555739,6/7/11 9:49,1307440140
555740,6/7/11 9:51,1307440260
555741,6/7/11 10:05,1307441100
555742,6/7/11 10:34,1307442840
555743,6/7/11 10:42,1307443320
555744,6/7/11 10:44,1307443440
555745,6/7/11 10:46,1307443560
555746,6/7/11 10:55,1307444100
555751,6/7/11 11:07,1307444820
555759,6/7/11 11:10,1307445000
555798,6/7/11 11:32,1307446320
555808,6/7/11 11:39,1307446740
555810,6/7/11 11:39,1307446740
555813,6/7/11 11:40,1307446800
555815,6/7/11 11:47,1307447220
555816,6/7/11 11:49,1307447340
555817,6/7/11 11:51,1307447460
555818,6/7/11 11:59,1307447940
555819,6/7/11 12:00,1307448000
555820,6/7/11 12:01,1307448060
555829,6/7/11 12:18,1307449080
555832,6/7/11 12:19,1307449140
555834,6/7/11 12:31,1307449860
555835,6/7/11 12:34,1307450040
555836,6/7/11 12:36,1307450160
555839,6/7/11 12:39,1307450340
555840,6/7/11 12:46,1307450760
555841,6/7/11 12:47,1307450820
555842,6/7/11 12:54,1307451240
555843,6/7/11 13:00,1307451600
555844,6/7/11 13:10,1307452200
555845,6/7/11 13:19,1307452740
555846,6/7/11 13:21,1307452860
555847,6/7/11 13:27,1307453220
555848,6/7/11 13:31,1307453460
555849,6/7/11 13:33,1307453580
555850,6/7/11 13:35,1307453700
555851,6/7/11 13:37,1307453820
555852,6/7/11 13:38,1307453880
555853,6/7/11 13:44,1307454240
555854,6/7/11 13:47,1307454420
555855,6/7/11 13:56,1307454960
555856,6/7/11 14:02,1307455320
555857,6/7/11 14:03,1307455380
555858,6/7/11 14:12,1307455920
555859,6/7/11 14:22,1307456520
555861,6/7/11 14:27,1307456820
555862,6/7/11 14:28,1307456880
555863,6/7/11 14:28,1307456880
555865,6/7/11 14:30,1307457000
555866,6/7/11 14:38,1307457480
555869,6/7/11 14:54,1307458440
555870,6/7/11 15:03,1307458980
555871,6/7/11 15:04,1307459040
555872,6/7/11 15:04,1307459040
555875,6/7/11 15:17,1307459820
555876,6/7/11 15:28,1307460480
555878,6/7/11 15:30,1307460600
555884,6/7/11 15:44,1307461440
555896,6/7/11 16:04,1307462640
555916,6/7/11 16:16,1307463360
555917,6/7/11 16:21,1307463660
555918,6/7/11 16:21,1307463660
555920,6/7/11 16:35,1307464500
555921,6/7/11 16:42,1307464920
555923,6/7/11 17:09,1307466540
555924,6/7/11 17:12,1307466720
555925,6/7/11 17:13,1307466780
555926,6/7/11 17:34,1307468040
555927,6/7/11 17:43,1307468580
555928,6/8/11 8:02,1307520120
555929,6/8/11 8:12,1307520720
555930,6/8/11 8:26,1307521560
555931,6/8/11 8:31,1307521860
555932,6/8/11 8:46,1307522760
555933,6/8/11 8:49,1307522940
555934,6/8/11 8:51,1307523060
555936,6/8/11 9:16,1307524560
555937,6/8/11 9:39,1307525940
555938,6/8/11 9:58,1307527080
555939,6/8/11 9:58,1307527080
555940,6/8/11 10:10,1307527800
555941,6/8/11 10:10,1307527800
555942,6/8/11 10:14,1307528040
555943,6/8/11 10:15,1307528100
555944,6/8/11 10:36,1307529360
555945,6/8/11 10:36,1307529360
555946,6/8/11 10:43,1307529780
555947,6/8/11 10:45,1307529900
555948,6/8/11 10:49,1307530140
555949,6/8/11 10:50,1307530200
555950,6/8/11 10:51,1307530260
555979,6/8/11 11:18,1307531880
556009,6/8/11 11:37,1307533020
556010,6/8/11 11:43,1307533380
556016,6/8/11 11:54,1307534040
556017,6/8/11 11:56,1307534160
556018,6/8/11 11:57,1307534220
556019,6/8/11 12:02,1307534520
556020,6/8/11 12:03,1307534580
556021,6/8/11 12:03,1307534580
556022,6/8/11 12:04,1307534640
556023,6/8/11 12:21,1307535660
556024,6/8/11 12:21,1307535660
556032,6/8/11 12:35,1307536500
556033,6/8/11 12:35,1307536500
556034,6/8/11 12:36,1307536560
556035,6/8/11 12:36,1307536560
556036,6/8/11 12:37,1307536620
556038,6/8/11 12:38,1307536680
556039,6/8/11 12:40,1307536800
556040,6/8/11 12:42,1307536920
556041,6/8/11 12:44,1307537040
556042,6/8/11 12:44,1307537040
556043,6/8/11 12:49,1307537340
556044,6/8/11 12:50,1307537400
556045,6/8/11 12:54,1307537640
556047,6/8/11 12:57,1307537820
556048,6/8/11 13:00,1307538000
556049,6/8/11 13:00,1307538000
556050,6/8/11 13:04,1307538240
556051,6/8/11 13:09,1307538540
556052,6/8/11 13:14,1307538840
556053,6/8/11 13:15,1307538900
556054,6/8/11 13:26,1307539560
556055,6/8/11 13:33,1307539980
556056,6/8/11 13:35,1307540100
556058,6/8/11 13:54,1307541240
556059,6/8/11 13:56,1307541360
556060,6/8/11 14:03,1307541780
556062,6/8/11 14:06,1307541960
556063,6/8/11 14:09,1307542140
556064,6/8/11 14:20,1307542800
556065,6/8/11 14:29,1307543340
556066,6/8/11 14:32,1307543520
556067,6/8/11 14:35,1307543700
556068,6/8/11 14:39,1307543940
556070,6/8/11 14:51,1307544660
556071,6/8/11 14:52,1307544720
556072,6/8/11 14:57,1307545020
556073,6/8/11 15:05,1307545500
556079,6/8/11 15:18,1307546280
556080,6/8/11 15:21,1307546460
556081,6/8/11 15:22,1307546520
556082,6/8/11 15:22,1307546520
556083,6/8/11 15:23,1307546580
556084,6/8/11 15:23,1307546580
556085,6/8/11 15:23,1307546580
556086,6/8/11 15:24,1307546640
556087,6/8/11 15:24,1307546640
556088,6/8/11 15:24,1307546640
556089,6/8/11 15:25,1307546700
556090,6/8/11 15:25,1307546700
556091,6/8/11 15:25,1307546700
556092,6/8/11 15:25,1307546700
556093,6/8/11 15:26,1307546760
556094,6/8/11 15:26,1307546760
556095,6/8/11 15:27,1307546820
556097,6/8/11 15:31,1307547060
556098,6/8/11 15:36,1307547360
556099,6/8/11 15:38,1307547480
556100,6/8/11 16:00,1307548800
556102,6/8/11 16:15,1307549700
556103,6/8/11 16:18,1307549880
556104,6/8/11 16:34,1307550840
556105,6/8/11 16:39,1307551140
556106,6/8/11 16:54,1307552040
556107,6/8/11 17:09,1307552940
556108,6/8/11 17:59,1307555940
556109,6/9/11 7:53,1307605980
556110,6/9/11 8:45,1307609100
556111,6/9/11 9:16,1307610960
556112,6/9/11 9:28,1307611680
556113,6/9/11 9:32,1307611920
556114,6/9/11 9:36,1307612160
556115,6/9/11 9:39,1307612340
556116,6/9/11 9:44,1307612640
556118,6/9/11 9:54,1307613240
556119,6/9/11 10:05,1307613900
556120,6/9/11 10:06,1307613960
556121,6/9/11 10:09,1307614140
556125,6/9/11 10:20,1307614800
556126,6/9/11 10:23,1307614980
556127,6/9/11 10:23,1307614980
556128,6/9/11 10:31,1307615460
556129,6/9/11 10:46,1307616360
556130,6/9/11 10:48,1307616480
556139,6/9/11 11:05,1307617500
556179,6/9/11 11:27,1307618820
556181,6/9/11 11:32,1307619120
556182,6/9/11 11:35,1307619300
556183,6/9/11 11:37,1307619420
556184,6/9/11 11:39,1307619540
556185,6/9/11 11:40,1307619600
556186,6/9/11 11:46,1307619960
556187,6/9/11 11:49,1307620140
556188,6/9/11 11:49,1307620140
556189,6/9/11 11:57,1307620620
556190,6/9/11 12:01,1307620860
556191,6/9/11 12:02,1307620920
556192,6/9/11 12:02,1307620920
556193,6/9/11 12:04,1307621040
556194,6/9/11 12:20,1307622000
556195,6/9/11 12:21,1307622060
556196,6/9/11 12:27,1307622420
556197,6/9/11 12:27,1307622420
556198,6/9/11 12:30,1307622600
556199,6/9/11 12:40,1307623200
556201,6/9/11 13:01,1307624460
556202,6/9/11 13:08,1307624880
556203,6/9/11 13:09,1307624940
556204,6/9/11 13:16,1307625360
556205,6/9/11 13:37,1307626620
556206,6/9/11 13:46,1307627160
556207,6/9/11 13:50,1307627400
556208,6/9/11 13:51,1307627460
556214,6/9/11 14:14,1307628840
556216,6/9/11 14:15,1307628900
556218,6/9/11 14:18,1307629080
556219,6/9/11 14:19,1307629140
556222,6/9/11 14:23,1307629380
556228,6/9/11 14:26,1307629560
556229,6/9/11 14:43,1307630580
556230,6/9/11 14:45,1307630700
556234,6/9/11 15:27,1307633220
556235,6/9/11 15:29,1307633340
556236,6/9/11 15:34,1307633640
556237,6/9/11 15:34,1307633640
556238,6/9/11 15:35,1307633700
556239,6/9/11 15:48,1307634480
556240,6/9/11 15:55,1307634900
556241,6/9/11 16:04,1307635440
556243,6/9/11 16:07,1307635620
556244,6/9/11 16:08,1307635680
556245,6/9/11 16:10,1307635800
556246,6/9/11 16:16,1307636160
556247,6/9/11 16:16,1307636160
556248,6/9/11 16:33,1307637180
556249,6/9/11 16:34,1307637240
556252,6/9/11 16:44,1307637840
556253,6/9/11 16:55,1307638500
556254,6/9/11 16:57,1307638620
556255,6/9/11 17:27,1307640420
556256,6/9/11 17:37,1307641020
556257,6/9/11 17:47,1307641620
556258,6/9/11 17:48,1307641680
556259,6/9/11 17:53,1307641980
556263,6/9/11 18:41,1307644860
556264,6/9/11 18:42,1307644920
556266,6/9/11 19:26,1307647560
556267,6/9/11 19:33,1307647980
556271,6/9/11 19:40,1307648400
556279,6/9/11 19:55,1307649300
556280,6/9/11 20:03,1307649780
556282,6/10/11 8:24,1307694240
556283,6/10/11 8:50,1307695800
556284,6/10/11 8:54,1307696040
556285,6/10/11 9:10,1307697000
556288,6/10/11 9:23,1307697780
556290,6/10/11 9:23,1307697780
556296,6/10/11 9:44,1307699040
556298,6/10/11 10:05,1307700300
556302,6/10/11 10:24,1307701440
556303,6/10/11 10:26,1307701560
556304,6/10/11 10:29,1307701740
556305,6/10/11 10:38,1307702280
556318,6/10/11 10:49,1307702940
556323,6/10/11 10:59,1307703540
556325,6/10/11 11:20,1307704800
556329,6/10/11 11:28,1307705280
556330,6/10/11 11:29,1307705340
556341,6/10/11 11:36,1307705760
556365,6/10/11 11:44,1307706240
556386,6/10/11 11:49,1307706540
556397,6/10/11 11:52,1307706720
556408,6/10/11 11:54,1307706840
556413,6/10/11 12:01,1307707260
556415,6/10/11 12:19,1307708340
556416,6/10/11 12:19,1307708340
556417,6/10/11 12:24,1307708640
556419,6/10/11 12:30,1307709000
556425,6/10/11 12:51,1307710260
556426,6/10/11 13:18,1307711880
556427,6/10/11 13:23,1307712180
556428,6/10/11 13:23,1307712180
556429,6/10/11 13:23,1307712180
556431,6/10/11 13:24,1307712240
556432,6/10/11 13:59,1307714340
556433,6/10/11 14:01,1307714460
556434,6/10/11 14:06,1307714760
556435,6/10/11 14:08,1307714880
556437,6/10/11 14:31,1307716260
556439,6/10/11 14:46,1307717160
556440,6/10/11 14:51,1307717460
556441,6/10/11 15:07,1307718420
556442,6/10/11 15:22,1307719320
556443,6/10/11 15:28,1307719680
556444,6/10/11 15:28,1307719680
556446,6/10/11 15:33,1307719980
556447,6/10/11 15:37,1307720220
556454,6/10/11 16:37,1307723820
556455,6/10/11 16:46,1307724360
556456,6/10/11 16:47,1307724420
556459,6/10/11 17:25,1307726700
556460,6/12/11 9:56,1307872560
556461,6/12/11 10:15,1307873700
556462,6/12/11 10:46,1307875560
556463,6/12/11 10:47,1307875620
556464,6/12/11 10:53,1307875980
556465,6/12/11 11:04,1307876640
556466,6/12/11 11:07,1307876820
556467,6/12/11 11:17,1307877420
556468,6/12/11 11:26,1307877960
556469,6/12/11 11:37,1307878620
556470,6/12/11 11:41,1307878860
556471,6/12/11 11:47,1307879220
556472,6/12/11 11:48,1307879280
556473,6/12/11 12:00,1307880000
556474,6/12/11 12:01,1307880060
556475,6/12/11 12:03,1307880180
556476,6/12/11 12:08,1307880480
556477,6/12/11 12:20,1307881200
556478,6/12/11 12:34,1307882040
556479,6/12/11 12:50,1307883000
556480,6/12/11 12:55,1307883300
556481,6/12/11 13:00,1307883600
556482,6/12/11 13:04,1307883840
556483,6/12/11 13:12,1307884320
556484,6/12/11 13:17,1307884620
556485,6/12/11 13:21,1307884860
556486,6/12/11 13:22,1307884920
556487,6/12/11 13:51,1307886660
556488,6/12/11 13:52,1307886720
556489,6/12/11 13:59,1307887140
556490,6/12/11 14:08,1307887680
556491,6/12/11 14:15,1307888100
556492,6/12/11 14:48,1307890080
556494,6/12/11 14:57,1307890620
556495,6/12/11 15:14,1307891640
556496,6/12/11 15:20,1307892000
556497,6/12/11 15:31,1307892660
556498,6/12/11 15:57,1307894220
556499,6/12/11 16:39,1307896740
556500,6/13/11 7:58,1307951880
556501,6/13/11 8:40,1307954400
556502,6/13/11 8:43,1307954580
556503,6/13/11 8:44,1307954640
556504,6/13/11 8:47,1307954820
556505,6/13/11 9:43,1307958180
556506,6/13/11 9:44,1307958240
556507,6/13/11 9:55,1307958900
556508,6/13/11 10:10,1307959800
556509,6/13/11 10:33,1307961180
556510,6/13/11 10:36,1307961360
556512,6/13/11 10:44,1307961840
556513,6/13/11 10:45,1307961900
556514,6/13/11 10:45,1307961900
556515,6/13/11 10:45,1307961900
556516,6/13/11 10:46,1307961960
556517,6/13/11 10:52,1307962320
556519,6/13/11 10:54,1307962440
556520,6/13/11 11:10,1307963400
556521,6/13/11 11:15,1307963700
556523,6/13/11 11:24,1307964240
556526,6/13/11 11:33,1307964780
556527,6/13/11 11:33,1307964780
556528,6/13/11 11:36,1307964960
556529,6/13/11 11:41,1307965260
556531,6/13/11 11:49,1307965740
556533,6/13/11 12:05,1307966700
556534,6/13/11 12:19,1307967540
556536,6/13/11 12:36,1307968560
556537,6/13/11 12:38,1307968680
556538,6/13/11 12:42,1307968920
556539,6/13/11 12:44,1307969040
556540,6/13/11 12:51,1307969460
556541,6/13/11 12:52,1307969520
556542,6/13/11 12:52,1307969520
556571,6/13/11 13:13,1307970780
556572,6/13/11 13:25,1307971500
556573,6/13/11 13:32,1307971920
556574,6/13/11 13:41,1307972460
556575,6/13/11 13:44,1307972640
556576,6/13/11 13:55,1307973300
556577,6/13/11 14:12,1307974320
556578,6/13/11 14:13,1307974380
556579,6/13/11 14:16,1307974560
556580,6/13/11 14:20,1307974800
556596,6/13/11 14:29,1307975340
556625,6/13/11 14:49,1307976540
556629,6/13/11 14:55,1307976900
556630,6/13/11 14:59,1307977140
556631,6/13/11 14:59,1307977140
556632,6/13/11 15:09,1307977740
556636,6/13/11 15:30,1307979000
556641,6/13/11 15:44,1307979840
556642,6/13/11 15:47,1307980020
556667,6/13/11 16:25,1307982300
556670,6/13/11 16:29,1307982540
556671,6/13/11 16:33,1307982780
556672,6/13/11 17:08,1307984880
556679,6/13/11 17:36,1307986560
556680,6/14/11 8:03,1308038580
556681,6/14/11 9:41,1308044460
556682,6/14/11 9:42,1308044520
556683,6/14/11 9:43,1308044580
556684,6/14/11 9:57,1308045420
556685,6/14/11 10:00,1308045600
556714,6/14/11 10:49,1308048540
556718,6/14/11 11:02,1308049320
556719,6/14/11 11:21,1308050460
556720,6/14/11 11:22,1308050520
556721,6/14/11 11:23,1308050580
556722,6/14/11 11:23,1308050580
556723,6/14/11 11:25,1308050700
556724,6/14/11 11:26,1308050760
556725,6/14/11 11:28,1308050880
556726,6/14/11 11:31,1308051060
556727,6/14/11 11:33,1308051180
556728,6/14/11 11:36,1308051360
556730,6/14/11 11:40,1308051600
556731,6/14/11 11:41,1308051660
556732,6/14/11 11:47,1308052020
556733,6/14/11 11:53,1308052380
556734,6/14/11 12:00,1308052800
556740,6/14/11 12:06,1308053160
556746,6/14/11 12:08,1308053280
556751,6/14/11 12:09,1308053340
556767,6/14/11 12:17,1308053820
556768,6/14/11 12:21,1308054060
556776,6/14/11 12:24,1308054240
556777,6/14/11 12:31,1308054660
556778,6/14/11 12:41,1308055260
556779,6/14/11 12:45,1308055500
556780,6/14/11 12:46,1308055560
556781,6/14/11 12:47,1308055620
556782,6/14/11 13:04,1308056640
556783,6/14/11 13:15,1308057300
556784,6/14/11 13:15,1308057300
556785,6/14/11 13:17,1308057420
556786,6/14/11 13:18,1308057480
556788,6/14/11 13:40,1308058800
556789,6/14/11 13:40,1308058800
556790,6/14/11 13:48,1308059280
556791,6/14/11 13:51,1308059460
556792,6/14/11 13:52,1308059520
556794,6/14/11 14:06,1308060360
556795,6/14/11 14:29,1308061740
556797,6/14/11 14:49,1308062940
556803,6/14/11 14:57,1308063420
556804,6/14/11 15:14,1308064440
556805,6/14/11 15:15,1308064500
556806,6/14/11 15:16,1308064560
556808,6/14/11 15:45,1308066300
556809,6/14/11 16:48,1308070080
556810,6/14/11 16:50,1308070200
556811,6/14/11 16:52,1308070320
556812,6/14/11 17:25,1308072300
556813,6/14/11 17:28,1308072480
556814,6/15/11 8:34,1308126840
556815,6/15/11 8:36,1308126960
556816,6/15/11 9:01,1308128460
556817,6/15/11 9:33,1308130380
556819,6/15/11 10:21,1308133260
556820,6/15/11 10:22,1308133320
556821,6/15/11 10:22,1308133320
556822,6/15/11 10:22,1308133320
556823,6/15/11 10:24,1308133440
556824,6/15/11 10:24,1308133440
556825,6/15/11 10:24,1308133440
556826,6/15/11 10:25,1308133500
556827,6/15/11 10:29,1308133740
556828,6/15/11 10:39,1308134340
556829,6/15/11 10:51,1308135060
556830,6/15/11 11:01,1308135660
556831,6/15/11 11:27,1308137220
556842,6/15/11 11:29,1308137340
556845,6/15/11 11:30,1308137400
556876,6/15/11 11:56,1308138960
556878,6/15/11 12:01,1308139260
556879,6/15/11 12:07,1308139620
556881,6/15/11 12:15,1308140100
556882,6/15/11 12:21,1308140460
556883,6/15/11 12:24,1308140640
556885,6/15/11 12:32,1308141120
556886,6/15/11 12:34,1308141240
556887,6/15/11 12:36,1308141360
556889,6/15/11 12:39,1308141540
556890,6/15/11 12:48,1308142080
556891,6/15/11 12:48,1308142080
556892,6/15/11 12:50,1308142200
556903,6/15/11 12:55,1308142500
556905,6/15/11 13:05,1308143100
556906,6/15/11 13:07,1308143220
556907,6/15/11 13:21,1308144060
556908,6/15/11 13:23,1308144180
556909,6/15/11 13:23,1308144180
556910,6/15/11 13:25,1308144300
556912,6/15/11 13:26,1308144360
556913,6/15/11 13:26,1308144360
556914,6/15/11 13:34,1308144840
556915,6/15/11 13:35,1308144900
556916,6/15/11 13:35,1308144900
556917,6/15/11 13:37,1308145020
556918,6/15/11 13:37,1308145020
556921,6/15/11 13:50,1308145800
556922,6/15/11 13:56,1308146160
556924,6/15/11 14:14,1308147240
556926,6/15/11 14:26,1308147960
556927,6/15/11 14:47,1308149220
556928,6/15/11 14:48,1308149280
556929,6/15/11 15:12,1308150720
556931,6/15/11 15:35,1308152100
556932,6/15/11 15:41,1308152460
556935,6/15/11 15:57,1308153420
556936,6/15/11 16:04,1308153840
556937,6/15/11 16:05,1308153900
556942,6/15/11 16:42,1308156120
556953,6/16/11 8:16,1308212160
556954,6/16/11 8:38,1308213480
556956,6/16/11 9:04,1308215040
556958,6/16/11 9:15,1308215700
556959,6/16/11 9:17,1308215820
556960,6/16/11 9:28,1308216480
556961,6/16/11 9:34,1308216840
556964,6/16/11 9:46,1308217560
556965,6/16/11 9:49,1308217740
556967,6/16/11 10:04,1308218640
556968,6/16/11 10:09,1308218940
556969,6/16/11 10:11,1308219060
556970,6/16/11 10:18,1308219480
556971,6/16/11 10:19,1308219540
556972,6/16/11 10:23,1308219780
556977,6/16/11 10:42,1308220920
556998,6/16/11 10:48,1308221280
557002,6/16/11 10:49,1308221340
557005,6/16/11 11:24,1308223440
557006,6/16/11 11:29,1308223740
557007,6/16/11 11:30,1308223800
557008,6/16/11 11:38,1308224280
557009,6/16/11 11:38,1308224280
557010,6/16/11 11:48,1308224880
557011,6/16/11 11:50,1308225000
557012,6/16/11 11:51,1308225060
557013,6/16/11 12:05,1308225900
557014,6/16/11 12:10,1308226200
557015,6/16/11 12:11,1308226260
557016,6/16/11 12:29,1308227340
557017,6/16/11 12:29,1308227340
557018,6/16/11 12:36,1308227760
557019,6/16/11 12:45,1308228300
557020,6/16/11 12:51,1308228660
557021,6/16/11 12:55,1308228900
557023,6/16/11 13:04,1308229440
557024,6/16/11 13:05,1308229500
557026,6/16/11 13:14,1308230040
557027,6/16/11 13:24,1308230640
557032,6/16/11 13:46,1308231960
557033,6/16/11 13:48,1308232080
557034,6/16/11 13:50,1308232200
557038,6/16/11 13:57,1308232620
557039,6/16/11 13:57,1308232620
557040,6/16/11 14:22,1308234120
557041,6/16/11 14:24,1308234240
557042,6/16/11 14:26,1308234360
557055,6/16/11 14:45,1308235500
557056,6/16/11 14:46,1308235560
557057,6/16/11 14:46,1308235560
557058,6/16/11 14:47,1308235620
557063,6/16/11 15:01,1308236460
557064,6/16/11 15:07,1308236820
557065,6/16/11 15:08,1308236880
557066,6/16/11 15:10,1308237000
557067,6/16/11 15:12,1308237120
557068,6/16/11 15:17,1308237420
557069,6/16/11 15:22,1308237720
557070,6/16/11 15:28,1308238080
557089,6/16/11 15:36,1308238560
557092,6/16/11 15:39,1308238740
557100,6/16/11 15:47,1308239220
557103,6/16/11 15:49,1308239340
557109,6/16/11 16:06,1308240360
557110,6/16/11 16:26,1308241560
557112,6/16/11 16:31,1308241860
557113,6/16/11 16:39,1308242340
557114,6/16/11 16:43,1308242580
557115,6/16/11 16:47,1308242820
557116,6/16/11 16:57,1308243420
557117,6/16/11 17:04,1308243840
557118,6/16/11 17:05,1308243900
557119,6/16/11 17:08,1308244080
557120,6/16/11 17:12,1308244320
557121,6/16/11 17:35,1308245700
557122,6/16/11 17:37,1308245820
557123,6/16/11 17:56,1308246960
557124,6/16/11 18:19,1308248340
557125,6/16/11 18:40,1308249600
557126,6/16/11 19:21,1308252060
557127,6/16/11 19:40,1308253200
557128,6/16/11 19:49,1308253740
557129,6/16/11 19:59,1308254340
557130,6/17/11 8:09,1308298140
557131,6/17/11 8:52,1308300720
557132,6/17/11 8:57,1308301020
557133,6/17/11 9:11,1308301860
557134,6/17/11 9:12,1308301920
557135,6/17/11 9:12,1308301920
557136,6/17/11 9:23,1308302580
557140,6/17/11 9:52,1308304320
557141,6/17/11 9:54,1308304440
557143,6/17/11 10:12,1308305520
557144,6/17/11 10:17,1308305820
557145,6/17/11 10:43,1308307380
557146,6/17/11 10:44,1308307440
557147,6/17/11 10:51,1308307860
557149,6/17/11 11:01,1308308460
557150,6/17/11 11:02,1308308520
557151,6/17/11 11:04,1308308640
557152,6/17/11 11:06,1308308760
557153,6/17/11 11:07,1308308820
557208,6/17/11 11:38,1308310680
557210,6/17/11 11:49,1308311340
557211,6/17/11 11:49,1308311340
557212,6/17/11 12:06,1308312360
557213,6/17/11 12:16,1308312960
557214,6/17/11 12:20,1308313200
557215,6/17/11 12:22,1308313320
557216,6/17/11 12:23,1308313380
557217,6/17/11 12:30,1308313800
557218,6/17/11 12:31,1308313860
557219,6/17/11 12:39,1308314340
557220,6/17/11 12:40,1308314400
557221,6/17/11 13:01,1308315660
557222,6/17/11 13:14,1308316440
557223,6/17/11 13:17,1308316620
557225,6/17/11 13:37,1308317820
557226,6/17/11 13:39,1308317940
557227,6/17/11 13:40,1308318000
557228,6/17/11 13:42,1308318120
557229,6/17/11 13:45,1308318300
557230,6/17/11 13:57,1308319020
557231,6/17/11 14:09,1308319740
557232,6/17/11 14:28,1308320880
557233,6/17/11 14:44,1308321840
557235,6/17/11 14:45,1308321900
557237,6/17/11 14:46,1308321960
557247,6/17/11 15:09,1308323340
557248,6/17/11 15:22,1308324120
557250,6/17/11 15:59,1308326340
557251,6/17/11 16:07,1308326820
557252,6/17/11 16:23,1308327780
557253,6/17/11 16:30,1308328200
557254,6/17/11 17:30,1308331800
557255,6/19/11 10:11,1308478260
557256,6/19/11 10:20,1308478800
557257,6/19/11 10:34,1308479640
557258,6/19/11 10:35,1308479700
557259,6/19/11 10:38,1308479880
557260,6/19/11 10:39,1308479940
557261,6/19/11 10:53,1308480780
557262,6/19/11 10:55,1308480900
557263,6/19/11 11:08,1308481680
557264,6/19/11 11:09,1308481740
557265,6/19/11 11:10,1308481800
557266,6/19/11 11:14,1308482040
557267,6/19/11 11:23,1308482580
557268,6/19/11 11:26,1308482760
557270,6/19/11 11:36,1308483360
557271,6/19/11 11:41,1308483660
557272,6/19/11 11:42,1308483720
557273,6/19/11 11:44,1308483840
557274,6/19/11 11:44,1308483840
557275,6/19/11 11:45,1308483900
557276,6/19/11 12:05,1308485100
557277,6/19/11 12:06,1308485160
557278,6/19/11 12:08,1308485280
557279,6/19/11 12:10,1308485400
557280,6/19/11 12:19,1308485940
557281,6/19/11 12:23,1308486180
557283,6/19/11 12:26,1308486360
557284,6/19/11 12:29,1308486540
557285,6/19/11 12:31,1308486660
557286,6/19/11 12:36,1308486960
557287,6/19/11 12:47,1308487620
557289,6/19/11 12:58,1308488280
557290,6/19/11 13:01,1308488460
557291,6/19/11 13:01,1308488460
557292,6/19/11 13:06,1308488760
557293,6/19/11 13:26,1308489960
557294,6/19/11 13:28,1308490080
557295,6/19/11 13:37,1308490620
557296,6/19/11 13:51,1308491460
557297,6/19/11 13:54,1308491640
557298,6/19/11 13:55,1308491700
557299,6/19/11 13:56,1308491760
557301,6/19/11 14:08,1308492480
557302,6/19/11 14:15,1308492900
557303,6/19/11 14:36,1308494160
557304,6/19/11 14:40,1308494400
557305,6/19/11 14:42,1308494520
557306,6/19/11 14:47,1308494820
557307,6/19/11 14:56,1308495360
557308,6/19/11 15:13,1308496380
557309,6/19/11 15:15,1308496500
557310,6/19/11 15:33,1308497580
557311,6/19/11 15:36,1308497760
557312,6/19/11 15:47,1308498420
557313,6/19/11 15:56,1308498960
557314,6/19/11 15:59,1308499140
557315,6/19/11 16:02,1308499320
557316,6/19/11 16:04,1308499440
557317,6/19/11 16:07,1308499620
557318,6/19/11 16:11,1308499860
557319,6/20/11 8:23,1308558180
557320,6/20/11 8:50,1308559800
557321,6/20/11 8:50,1308559800
557322,6/20/11 9:04,1308560640
557323,6/20/11 9:35,1308562500
557324,6/20/11 9:41,1308562860
557325,6/20/11 9:44,1308563040
557326,6/20/11 9:50,1308563400
557327,6/20/11 9:50,1308563400
557328,6/20/11 9:53,1308563580
557329,6/20/11 10:13,1308564780
557330,6/20/11 10:20,1308565200
557331,6/20/11 10:21,1308565260
557332,6/20/11 10:21,1308565260
557333,6/20/11 10:25,1308565500
557349,6/20/11 10:34,1308566040
557350,6/20/11 10:41,1308566460
557351,6/20/11 10:42,1308566520
557389,6/20/11 11:03,1308567780
557397,6/20/11 11:23,1308568980
557406,6/20/11 11:30,1308569400
557407,6/20/11 11:33,1308569580
557409,6/20/11 11:34,1308569640
557410,6/20/11 11:36,1308569760
557414,6/20/11 11:42,1308570120
557416,6/20/11 11:49,1308570540
557426,6/20/11 12:06,1308571560
557427,6/20/11 12:14,1308572040
557428,6/20/11 12:24,1308572640
557429,6/20/11 12:26,1308572760
557430,6/20/11 12:27,1308572820
557431,6/20/11 12:37,1308573420
557442,6/20/11 12:53,1308574380
557464,6/20/11 13:06,1308575160
557466,6/20/11 13:08,1308575280
557468,6/20/11 13:14,1308575640
557469,6/20/11 13:18,1308575880
557470,6/20/11 13:21,1308576060
557471,6/20/11 13:27,1308576420
557472,6/20/11 13:27,1308576420
557473,6/20/11 13:28,1308576480
557474,6/20/11 13:29,1308576540
557476,6/20/11 13:41,1308577260
557477,6/20/11 13:44,1308577440
557480,6/20/11 14:10,1308579000
557481,6/20/11 14:11,1308579060
557482,6/20/11 14:11,1308579060
557483,6/20/11 14:17,1308579420
557484,6/20/11 14:36,1308580560
557485,6/20/11 14:38,1308580680
557488,6/20/11 14:48,1308581280
557489,6/20/11 14:58,1308581880
557490,6/20/11 15:06,1308582360
557492,6/20/11 15:08,1308582480
557493,6/20/11 15:18,1308583080
557494,6/20/11 15:19,1308583140
557495,6/20/11 15:19,1308583140
557496,6/20/11 15:19,1308583140
557497,6/20/11 15:20,1308583200
557498,6/20/11 15:22,1308583320
557499,6/20/11 15:25,1308583500
557500,6/20/11 15:27,1308583620
